kode_desa,slope_deg,slope_deg_max,elev_m_mean,elev_m_max,rain_mm,catch_km2,wind50,feedstock,dist_grid_m,wdpa_overlap_frac,in_pa,treecover_pct_2000,forest_loss_pct,primary_forest_frac,high_forest,catch_eff,head_eff,Q_eff,hydro_kw,hydro_grade,tech,rationale,name,kecamatan,kabupaten,l1_class,esdm_hydro_dist_m,esdm_hydro_mw,esdm_hydro_class,esdm_hydro_desa,esdm_hydro_kab,esdm_offgrid_dist_m,esdm_offgrid_type,esdm_offgrid_kw,esdm_offgrid_desa,esdm_offgrid_year,esdm_substation_dist_m,esdm_substation_name,esdm_substation_mva,esdm_substation_kv,esdm_substation_status,esdm_powerplant_dist_m,esdm_powerplant_name,esdm_powerplant_mw,esdm_powerplant_type,esdm_powerplant_fuel,esdm_solar_zone,esdm_solar_kwh_m2,esdm_solar_pot_gwp,lat,lon
81.01.06.2053,4.823405890913262,22.78069368357103,22.672795007916555,131.0,3380.041191252982,1.05,0.53071703783062,0.5965216191563891,34260.973727861994,0.10832023914459818,True,93.35530854733616,80.97644908054632,0.0,False,1.05,42.1918753569057,0.005626971161237366,1.1645081451013255,none,resource_present_but_screened,"11% of village inside a protected area - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Olong,Seram Utara,Maluku Tengah,intermittent,14349.72913451433,0,Mikro Hidro Kelas A (PLTMH),Nuweletetu,Maluku Tengah,167073.6517195063,PLTMH,30.0,Tahalupu,2014,116657.09438217148,GI 70 kV Waai,0.0,70 kV,Operasi,19859.82372272319,PLTD Pasanea,1.6,PLTD,HSD,True,3.34100008,0.136981,-2.9367100849136922,129.18900394453263
81.01.09.2001,18.720266942574785,40.224043610958596,148.90661371036916,611.0,3066.9084605882176,0.84,,0.8569284516770235,0.0,0.8621958319948599,True,83.23455464276577,35.51190683121854,0.0,False,0.84,60.0,0.004084543231377003,1.202081072994252,none,resource_present_but_screened,"86% of village inside a protected area - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Nusantara,Banda,Maluku Tengah,intermittent,120214.9279858092,0,Mikro Hidro Kelas A (PLTMH),Mising,Seram Bagian Timur,279991.38820709265,PLTMH,30.0,Tahalupu,2014,202438.08589000747,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,2476.5991609204384,PLTD Banda,3.4,PLTD,HSD,True,4.64750004,0.190547,-4.5204487264140365,129.88004079748822
81.01.09.2002,1.9719876157515968,9.315842208049766,14.165994293023719,31.0,3543.4197763681414,0.21,,0.5005461827891734,0.0,0.0,False,39.01727073704694,,,False,0.21,17.215636634622186,0.0011797915922078096,0.09962478476133699,none,grid_extension,0.0 km from a reliably-lit settlement,Dwiwarna,Banda,Maluku Tengah,intermittent,119503.34385578176,0,Mikro Hidro Kelas A (PLTMH),Mising,Seram Bagian Timur,282513.8092922007,PLTMH,30.0,Tahalupu,2014,204944.41982697244,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,397.8908288852544,PLTS Banda,0.1,PLTS,Surya,True,4.64099979,0.190281,-4.5270599651429,129.90256752147084
81.01.09.2003,10.940487554348893,45.949420200698704,36.940655634025504,160.0,3316.1575091351333,0.21,,0.7748762698619432,0.0,0.022284485567211833,False,70.86809176225233,25.0,0.0,False,0.21,60.0,0.001104123980400777,0.3249436874319487,none,grid_extension,0.0 km from a reliably-lit settlement,Merdeka,Banda,Maluku Tengah,intermittent,118185.82636383368,0,Mikro Hidro Kelas A (PLTMH),Mising,Seram Bagian Timur,281329.47342214594,PLTMH,30.0,Tahalupu,2014,203730.06407851653,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,794.7901383286091,PLTD Banda,3.4,PLTD,HSD,True,4.64750004,0.190547,-4.511207042588357,129.89953392337898
81.01.09.2004,18.543965590920486,45.2161341233222,86.08903179059865,227.0,3365.9848500220032,0.42,,0.9501230149854618,995.1429859572945,0.004752851711026615,False,95.31879194630872,31.182795698924732,0.0,False,0.42,60.0,0.002241428267708716,0.6596523391866751,none,grid_extension,1.0 km from a reliably-lit settlement,Rajawali,Banda,Maluku Tengah,intermittent,117947.32192079123,0,Mikro Hidro Kelas A (PLTMH),Mising,Seram Bagian Timur,281390.4931179763,PLTMH,30.0,Tahalupu,2014,203785.98737160818,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,918.6872732957843,PLTD Banda,3.4,PLTD,HSD,True,4.64750004,0.190547,-4.509647713859816,129.9010870530467
81.01.09.2005,7.214484078874071,32.307008905550155,29.79076653879803,101.0,3541.511638315607,0.21,,0.655193888565972,0.0,0.03267322622161331,False,32.201351743583366,75.0,0.0,False,0.21,60.0,0.001179156272270227,0.34702569092912783,none,grid_extension,0.0 km from a reliably-lit settlement,Kampung Baru,Banda,Maluku Tengah,intermittent,118728.39859669431,0,Mikro Hidro Kelas A (PLTMH),Mising,Seram Bagian Timur,282440.1301313218,PLTMH,30.0,Tahalupu,2014,204853.04495416372,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,488.4156901615802,PLTD Banda,3.4,PLTD,HSD,True,4.64750004,0.190547,-4.520709090522468,129.90555648321447
81.01.09.2006,11.606327082027684,30.12976999228729,63.277480844701955,153.0,2391.7413738746195,0.63,,0.9449321112434119,15359.586813900625,0.0,False,85.56623014664491,73.01482390709094,0.0,False,0.63,60.0,0.0023890110755026162,0.70308595952042,none,solar_biomass_hybrid,94% cropland/tree cover - sago/coconut residue,Pulau Hatta,Banda,Maluku Tengah,intermittent,117675.76319846987,0,Mikro Hidro Kelas A (PLTMH),Undur,Seram Bagian Timur,277415.1661223675,PLTS Terpusat,30.0,Kaimer,2016,221664.38446637767,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,16426.10234695346,PLTS Banda,0.1,PLTS,Surya,True,4.64750004,0.190547,-4.592454784462521,130.0393512020281
81.01.09.2007,23.781869460718415,44.73523716227921,251.0618436100466,488.0,3544.2066809075563,0.84,,0.9663609221914442,2679.4559586555997,0.008881798779830558,False,98.68606844516303,7.6203740549144445,0.0,False,0.84,60.0,0.004720214377159988,1.3891590911981844,none,grid_extension,2.7 km from a reliably-lit settlement,Selamon,Banda,Maluku Tengah,intermittent,118853.28842346037,0,Mikro Hidro Kelas A (PLTMH),Mising,Seram Bagian Timur,286552.2946077816,PLTMH,30.0,Tahalupu,2014,208967.33297317577,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,3695.32439895489,PLTS Banda,0.1,PLTS,Surya,True,4.64750004,0.190547,-4.540568059230628,129.93687734878833
81.01.09.2008,14.798279455042866,44.595575101693036,131.91807672252244,506.0,3248.6579039787994,0.84,,0.9546018029971244,1990.2378626686811,0.004815504067737528,False,95.61785022477248,19.051321928460357,0.0,False,0.84,60.0,0.004326599187186377,1.273318140788951,none,grid_extension,2.0 km from a reliably-lit settlement,Lonthoir,Banda,Maluku Tengah,intermittent,122237.19408223397,0,Mikro Hidro Kelas A (PLTMH),Mising,Seram Bagian Timur,284272.7535025285,PLTMH,30.0,Tahalupu,2014,206771.5534746669,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,1408.7595980996539,PLTD Lonthoir,1.24,PLTD,HSD,True,4.64099979,0.190281,-4.556359833757854,129.9034643578921
81.01.09.2009,6.331242510348301,30.9608180686724,40.435586967638244,108.0,2569.991608376056,0.42,,0.9273957158962796,12936.702871578214,0.023697056469341504,False,90.30687019458409,7.852651722252607,0.0,False,0.42,55.47649595575088,0.0017113718853341315,0.46568519040744866,none,solar_biomass_hybrid,93% cropland/tree cover - sago/coconut residue,Pulau Ay,Banda,Maluku Tengah,intermittent,125932.27015552022,0,Mikro Hidro Kelas A (PLTMH),Osong,Seram Bagian Timur,270311.0827760649,PLTMH,30.0,Tahalupu,2014,192961.87121646042,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,13671.031768332527,PLTD Lonthoir,1.24,PLTD,HSD,True,4.66699982,0.191347,-4.526307472518613,129.77406683910942
81.01.09.2010,12.9625993969778,40.22138817504583,74.80678842177812,174.0,2577.637126302283,0.42,,0.9321336268785297,22936.427554969738,0.02651450693439973,False,0.0,,,False,0.42,60.0,0.0017164630787781564,0.5051550840844115,none,solar_biomass_hybrid,93% cropland/tree cover - sago/coconut residue,Pulau Rhun,Banda,Maluku Tengah,intermittent,133702.55309359738,0,Mikro Hidro Kelas A (PLTMH),Osong,Seram Bagian Timur,263632.3178395791,PLTMH,30.0,Tahalupu,2014,186637.17120014998,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,23590.276089687188,PLTD Lonthoir,1.24,PLTD,HSD,True,4.65399981,0.19081399999999998,-4.555496369770048,129.6831383578036
81.01.09.2011,9.769789156541327,38.38706945418942,44.60492845786962,132.0,3527.340309901571,0.21,,0.8944629884154724,995.1429859572945,0.01266817244426986,False,67.45236692201922,100.0,0.0,False,0.21,60.0,0.0011744378885707287,0.34563707060636545,none,grid_extension,1.0 km from a reliably-lit settlement,Tanah Rata,Banda,Maluku Tengah,intermittent,118013.86558597838,0,Mikro Hidro Kelas A (PLTMH),Mising,Seram Bagian Timur,281881.94817251107,PLTMH,30.0,Tahalupu,2014,204279.0796815369,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,644.3148422988636,PLTD Banda,3.4,PLTD,HSD,True,4.64750004,0.190547,-4.5125150647413,129.90454095986823
81.01.09.2012,17.047864742699502,42.54260909963029,77.88630301762466,250.0,3571.390965749258,1.68,,0.9118796215570408,4693.952390776349,0.0,False,89.20533436662468,69.40894568690095,0.0,False,1.68,60.0,0.009512837427794829,2.799628055000018,none,grid_extension,4.7 km from a reliably-lit settlement,Waer,Banda,Maluku Tengah,intermittent,118818.96544201566,0,Mikro Hidro Kelas A (PLTMH),Mising,Seram Bagian Timur,288167.0496037052,PLTMH,30.0,Tahalupu,2014,210580.2321402361,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,5305.869403712123,PLTS Banda,0.1,PLTS,Surya,True,4.64750004,0.190547,-4.547418127768487,129.94973663620945
81.01.09.2013,18.93094329278219,38.744320921478476,183.0123196332761,387.0,3592.7909744730773,1.05,,0.946246584150458,2051.490231971627,0.011221504131699945,False,98.18988522007523,62.92134831460674,0.0,False,1.05,60.0,0.005981149358188628,1.7602522561149134,none,grid_extension,2.1 km from a reliably-lit settlement,Boiyauw,Banda,Maluku Tengah,intermittent,121133.95439439292,0,Mikro Hidro Kelas A (PLTMH),Mising,Seram Bagian Timur,285193.6600761846,PLTMH,30.0,Tahalupu,2014,207663.30279313293,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,2307.7899675237513,PLTD Lonthoir,1.24,PLTD,HSD,True,4.64099979,0.190281,-4.5520788379160555,129.91575274512672
81.01.09.2014,20.33758275294234,40.256106527541284,169.80290935672508,465.0,3543.4197763681414,0.63,,0.968246231609351,3980.523960485604,0.00669783899911538,False,96.4348893461858,0.0,0.0,True,0.63,60.0,0.003539374776623429,1.0416379967602751,none,resource_present_but_screened,"96% intact canopy, 0.0% loss since 2015 - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Dender,Banda,Maluku Tengah,intermittent,117406.66955148101,0,Mikro Hidro Kelas A (PLTMH),Mising,Seram Bagian Timur,286904.3194354914,PLTMH,30.0,Tahalupu,2014,209288.6816914215,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,4466.135190697169,PLTS Banda,0.1,PLTS,Surya,True,4.64750004,0.190547,-4.530906661554731,129.9462339277605
81.01.09.2016,15.67519971401178,30.492772901265084,60.88781567562126,133.0,3612.097369724512,0.42,,0.9535909542743539,5289.081433127118,0.0,False,91.39150943396226,59.87460815047022,0.0,False,0.42,60.0,0.002405315980600417,0.7078844930907028,none,solar_biomass_hybrid,95% cropland/tree cover - sago/coconut residue,Uring Tutra,Banda,Maluku Tengah,intermittent,120439.13590805231,0,Mikro Hidro Kelas A (PLTMH),Mising,Seram Bagian Timur,288436.0069101998,PLTMH,30.0,Tahalupu,2014,210885.89222893922,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,5632.158671687173,PLTS Banda,0.1,PLTS,Surya,True,4.64750004,0.190547,-4.561128557983058,129.94440756199072
81.01.09.2017,19.876892122514395,39.35377274270868,276.0878628847513,506.0,3574.554984423907,1.26,,0.9781160799238819,2487.7973283358515,0.006300144003291505,False,98.90465905584693,10.526315789473685,0.0,False,1.26,60.0,0.007140948884408491,2.1015812566814187,none,grid_extension,2.5 km from a reliably-lit settlement,Walling Spanciby,Banda,Maluku Tengah,intermittent,120364.32168736309,0,Mikro Hidro Kelas A (PLTMH),Mising,Seram Bagian Timur,285978.6334475948,PLTMH,30.0,Tahalupu,2014,208428.85008357244,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,3238.000525352639,PLTS Banda,0.1,PLTS,Surya,True,4.64099979,0.190281,-4.549689744266855,129.92543812876002
81.01.09.2018,20.71487875315275,40.10407032601787,67.8992776886035,210.0,3543.4197763681414,0.21,,0.9114810410886509,3980.5360191813365,0.024577167019027474,False,94.53326286582546,0.0,0.0,True,0.21,60.0,0.0011797915922078096,0.3472126655867584,none,resource_present_but_screened,"95% intact canopy, 0.0% loss since 2015 - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Combir Kasestoren,Banda,Maluku Tengah,intermittent,116337.87840394658,0,Mikro Hidro Kelas A (PLTMH),Mising,Seram Bagian Timur,285884.486084445,PLTMH,30.0,Tahalupu,2014,208248.32066459802,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,4248.880935580747,PLTS Banda,0.1,PLTS,Surya,True,4.64750004,0.190547,-4.518034040279817,129.94308597876667
81.01.11.2011,20.17732600073292,71.3321379455693,1139.9992873337608,2070.0,6074.059413224304,24.15,0.8077481087115286,0.9948592272460957,14336.461850492435,0.753802248432114,True,99.66847533307362,28.269617706237426,0.0,False,24.15,60.0,0.23257314629212159,68.44627695377139,moderate,resource_present_but_screened,"75% of village inside a protected area - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Telutih Baru,Tehoru,Maluku Tengah,intermittent,5934.671131571911,0,Mikro Hidro Kelas A (PLTMH),Mosso,Maluku Tengah,213926.4243645566,PLTMH,30.0,Tahalupu,2014,148638.90436466687,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,17730.631733992108,PLTD Tehoru,1.7000000000000002,PLTD,HSD,True,3.61400008,0.148174,-3.2453564760300795,129.64003175608204
81.01.11.2012,21.694596598023097,64.14695863148754,791.6231456792652,2097.0,6082.836307173864,27.3,0.8599223325791396,0.9738232112796774,15824.228975095437,0.5709587135160364,True,99.22379254171621,30.00645136806954,0.0,False,25.0,60.0,0.2411068424647175,70.95774373736636,moderate,resource_present_but_screened,"57% of village inside a protected area - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Mosso,Tehoru,Maluku Tengah,intermittent,2343.2076823459665,0,Mikro Hidro Kelas A (PLTMH),Mosso,Maluku Tengah,211930.13808424384,PLTMH,30.0,Tahalupu,2014,145996.15724268582,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,14481.52477842587,PLTD Tehoru,1.7000000000000002,PLTD,HSD,True,4.03000021,0.16523001,-3.272057282083492,129.62166444322668
81.01.11.2013,20.185954783123503,74.36630514818313,655.9989026249723,2200.0,5899.348457358826,32.129999999999995,0.8589836331409331,0.978537882341011,18590.51164656987,0.4268796060231055,True,99.04421155375836,47.8968708409422,0.0,False,25.0,60.0,0.23383389052823858,68.81731398246062,moderate,resource_present_but_screened,"43% of village inside a protected area - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Hatumete,Tehoru,Maluku Tengah,intermittent,2673.3022038334893,0,Mikro Hidro Kelas A (PLTMH),Mosso,Maluku Tengah,209238.75807377236,PLTMH,30.0,Tahalupu,2014,143380.80761684183,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,12179.297366113104,PLTD Tehoru,1.7000000000000002,PLTD,HSD,True,4.0625,0.16656201,-3.2715144217730727,129.59742685073041
81.01.11.2014,21.85868495338981,74.68835511008791,731.9572929509054,2272.0,5973.587371684327,59.849999999999994,0.8554766829846396,0.9791225963660762,21007.24008377826,0.5078450414499993,True,99.0054595986171,39.13667687595715,0.0,False,25.0,60.0,0.23677651619119133,69.68332871506762,moderate,resource_present_but_screened,"51% of village inside a protected area - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Hatu,Tehoru,Maluku Tengah,intermittent,2520.4202537666793,0,Mikro Hidro Kelas C (PLTMH),Hatu,Maluku Tengah,205319.85245017384,PLTMH,30.0,Tahalupu,2014,139740.7964890213,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,9718.928880241414,PLTD Tehoru,1.7000000000000002,PLTD,HSD,True,4.114500049999999,0.168694,-3.2647228032314337,129.56225365308285
81.01.11.2016,22.631205541721393,75.16936236580199,1296.568667815313,2987.0,6538.2673620205305,60.69,0.7967843661469216,0.9360305284857481,25471.871727395202,0.7402801843515189,True,95.47894509042985,40.30048760316341,0.0,False,25.0,60.0,0.25915887247988534,76.27045617083026,moderate,resource_present_but_screened,"74% of village inside a protected area - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Yaputih,Tehoru,Maluku Tengah,dark_settled,3508.245967280251,0,Mikro Hidro Kelas A (PLTMH),Yaputih,Maluku Tengah,198544.6142673312,PLTMH,30.0,Tahalupu,2014,134263.30829496743,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,11663.214396460738,PLTD Tehoru,1.7000000000000002,PLTD,HSD,True,4.03000021,0.16523001,-3.2264258276647073,129.50152497202117
81.01.11.2018,22.568272174785555,71.62538005107358,729.9511079351263,2546.0,5853.8289023138805,378.0,0.9906325227112799,0.9864502590669852,25524.091953730695,0.4959600935161544,True,99.28225844107797,44.873017248851546,0.0,False,25.0,60.0,0.23202962100115268,68.28631746063924,moderate,resource_present_but_screened,"50% of village inside a protected area - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Tehoru,Tehoru,Maluku Tengah,intermittent,1961.230710670541,0,Mikro Hidro Kelas A (PLTMH),Tehoru,Maluku Tengah,193241.72682800057,PLTMH,30.0,Tahalupu,2014,128119.12971691725,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,9716.555446487611,PLTD Tehoru,1.7000000000000002,PLTD,HSD,True,3.4189999099999997,0.14017899,-3.260918038068394,129.4535065300493
81.01.11.2019,20.87708072153314,63.01322082126579,618.1053474240729,2493.0,5621.343368053495,278.46,1.1515480372820326,0.9929255142210148,25837.580415936784,0.1896525389016163,True,99.47975790028448,44.39423956993734,0.0,False,25.0,60.0,0.22281453608786372,65.5743179706583,moderate,resource_present_but_screened,"19% of village inside a protected area - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Haya,Tehoru,Maluku Tengah,intermittent,4064.2056000866946,0,Mikro Hidro Kelas A (PLTMH),Tamilouw,Maluku Tengah,188941.52487335182,PLTMH,30.0,Tahalupu,2014,121941.82029409724,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,10355.654996972602,PLTD Tehoru,1.7000000000000002,PLTD,HSD,True,3.38649988,0.13884699,-3.328777021695906,129.41220552522475
81.01.11.2020,17.746122824158736,41.12361301426885,341.5204230326401,909.0,5231.353395026358,26.459999999999997,1.7587817494009725,0.9941156316830931,35543.17810776071,0.0,False,99.46620692272889,70.65087894186586,0.0,False,25.0,60.0,0.20735640993730808,61.02499144454977,moderate,micro_hydro,"~61 kW screening potential (capped catchment 25 km2, head 60 m); 24-h baseload",Salamahu,Tehoru,Maluku Tengah,intermittent,5839.568319317729,0,Mikro Hidro Kelas A (PLTMH),Haya,Maluku Tengah,192502.49237979975,PLTMH,30.0,Tahalupu,2014,123442.15694874583,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,10900.698185242722,PLTD Tehoru,1.7000000000000002,PLTD,HSD,True,4.465499879999999,0.18308599,-3.4029743945844553,129.4385262723573
81.01.12.2001,12.616953412497516,54.38434992077334,151.81337656187392,274.0,3286.731314539628,0.84,,0.9166269395097819,3484.9054192689364,0.013681010289990643,False,90.15833033465275,77.14669684538126,0.0,False,0.84,60.0,0.004377305784204223,1.288241092291303,none,grid_extension,3.5 km from a reliably-lit settlement,Booi,Saparua,Maluku Tengah,intermittent,23858.563897186952,0,Mikro Hidro Kelas A (PLTMH),Rumahkay,Seram Bagian Barat,112715.2297857553,PLTMH,30.0,Tahalupu,2014,35923.328418744255,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,3203.328653127874,PLTD Saparua,2.2,PLTD,HSD,True,4.64099979,0.190281,-3.6113007551116154,128.65382420750296
81.01.12.2002,4.968323748605827,26.325816208126312,44.80531964374924,231.0,3693.1381630304477,1.47,,0.7180137499800612,0.0,0.008103408855260567,False,78.6149879044049,85.77286802242867,0.0,False,1.47,43.465801916677094,0.008607485254399352,1.8351137766807042,none,grid_extension,0.0 km from a reliably-lit settlement,Paperu,Saparua,Maluku Tengah,intermittent,21162.149825141798,0,Mikro Hidro Kelas A (PLTMH),Rumahkay,Seram Bagian Barat,111222.14539620992,PLTMH,30.0,Tahalupu,2014,34954.68385521676,GI 150 kV PLTMG Ambon Peaker,0.0,150 kV,Operasi,599.3289039872986,PLTD Saparua,2.2,PLTD,HSD,True,4.63450003,0.190014,-3.5875574521253064,128.6487449030766
