kode_desa,name,kecamatan,kabupaten,l1_class,tech,pop_2017,hh_2017,pop_2026,hh_2026,growth_pct,density,lit_fraction,demand_kw,size_kw,capex_low_usd,capex_high_usd,capex_mid_usd,dist_grid_m,hydro_kw,wind50,feedstock,slope_deg
81.04.13.2011,Wamana Baru,Fena Leisela,Buru,intermittent,micro_hydro,995,256,1155,297,1.6666666666666667,17.758302583025827,0.1818181818181818,78.408,174.2,606666.0,1261866.0,934266.0,6158.646920438368,31.75539907098676,0.7677161784946643,0.7431540570928992,15.721344535002546
81.04.13.2012,Raheriat,Fena Leisela,Buru,dark_settled,solar_biomass_hybrid,291,70,358,86,2.3333333333333335,11.00861008610086,0.1363636363636363,22.703999999999997,90.8,247690.0,450796.0,349243.0,12126.26957657424,25.72103060484636,1.4996202445137714,0.9471584656869556,14.114495632957054
81.04.13.2013,Waenibe,Fena Leisela,Buru,intermittent,micro_hydro,1137,337,1244,369,1.0,26.706741090596825,0.1818181818181818,97.416,216.5,768020.0,1597481.0,1182750.0,6492.805477507393,33.82251507601538,1.3092177418822122,0.9215654036512152,16.758962903107765
81.04.14.2005,Seith,Teluk Kaiely,Buru,intermittent,solar_biomass_hybrid,977,268,1168,320,2.0,13.045906400089356,0.3181818181818182,84.48,337.9,872877.0,1588635.0,1230756.0,5499.5028866253,26.84182723939533,3.0291570289948244,0.7456022650521034,8.329577267024177
81.05.02.2005,Keffing,Seram Timur,Seram Bagian Timur,intermittent,solar_battery,564,172,635,194,1.3333333333333333,3342.1052631578946,0.6818181818181818,51.216,284.5,533438.0,924625.0,729032.0,,,,0.5312298776561494,1.799514185280159
81.05.02.2006,Urung,Seram Timur,Seram Bagian Timur,intermittent,solar_battery,1425,415,1559,454,1.0,19.43647924198978,0.2272727272727272,119.85600000000001,665.9,1279104.0,2217114.0,1748109.0,5993.93446666086,21.245499325649437,3.582030023727613,0.6191895316075109,7.446130306100786
81.05.02.2046,Kwawor Kecil Mata Ata,Seram Timur,Seram Bagian Timur,intermittent,solar_battery,422,111,519,137,2.3333333333333335,752.1739130434784,0.6363636363636364,36.168,200.9,376688.0,652925.0,514806.0,9015.0062881287,0.14012991298993,3.582030023727613,0.0250819055803211,1.1069434573317591
81.05.02.2047,Kwawor Kecil Mata Wawa,Seram Timur,Seram Bagian Timur,intermittent,solar_battery,540,154,627,179,1.6666666666666667,1140.0,0.5,47.256,262.5,492188.0,853125.0,672656.0,9779.713211541532,0.0708179937296878,3.582030023727613,0.2604749951728132,1.3984469618657376
81.05.02.2048,Kwawor Besar Ena,Seram Timur,Seram Bagian Timur,intermittent,solar_battery,175,43,209,51,2.0,271.42857142857144,0.4545454545454545,13.463999999999999,74.8,140250.0,243100.0,191675.0,10152.61715027214,0.136395645828004,3.582030023727613,0.6782711156338708,2.6919650160676256
81.05.02.2049,Kwawor Besar Witau,Seram Timur,Seram Bagian Timur,intermittent,solar_battery,431,131,486,148,1.3333333333333333,1056.5217391304348,0.4090909090909091,39.07200000000001,217.1,407062.0,705575.0,556318.0,10641.171538827386,0.1872751066487,3.582030023727613,0.3393367072860413,2.4716776706139183
81.05.02.2050,Guli-Guli,Seram Timur,Seram Bagian Timur,intermittent,solar_biomass_hybrid,632,170,733,197,1.6666666666666667,1409.6153846153845,0.2727272727272727,52.007999999999996,208.0,520000.0,946400.0,733200.0,11186.172113931556,9.928967178258604,3.582030023727613,0.9146806368654844,4.284508114627881
81.05.02.2051,Manggis,Seram Timur,Seram Bagian Timur,intermittent,solar_biomass_hybrid,257,69,326,87,2.6666666666666665,592.7272727272726,0.4090909090909091,22.968,91.9,232687.0,423491.0,328089.0,12243.816803671762,11.237754116789969,3.582030023727613,0.9807770803225702,6.278498472503826
81.05.02.2052,Ainena,Seram Timur,Seram Bagian Timur,intermittent,solar_biomass_hybrid,469,120,612,157,3.0,4080.0,0.2272727272727272,41.448,165.8,442162.0,804734.0,623448.0,17315.371778964203,10.486644000992596,3.582030023727613,0.9844096072395376,11.67346706387302
81.05.02.2053,Mugusinis,Seram Timur,Seram Bagian Timur,intermittent,solar_biomass_hybrid,229,62,274,74,2.0,1096.0,0.2272727272727272,19.536000000000005,78.1,208942.0,380274.0,294608.0,19992.10561892181,1.5774243387191602,,0.9877987478864872,12.012383926677945
81.05.02.2054,Akatfadedo,Seram Timur,Seram Bagian Timur,intermittent,solar_biomass_hybrid,111,28,137,34,2.3333333333333335,304.44444444444446,0.1818181818181818,8.976,35.9,90249.0,164253.0,127251.0,21410.52013978759,3.410259274611183,,0.9974960781947628,5.555867121778855
81.05.03.2001,Batuasa,Werinama,Seram Bagian Timur,dark_settled,micro_hydro,752,225,847,253,1.3333333333333333,2.7345515593723766,0.1363636363636363,66.792,148.4,488602.0,1016293.0,752448.0,17597.064135016244,36.995758897028736,1.3938202961055473,0.996429485892158,10.35900292349401
81.05.03.2002,Hatuimeten,Werinama,Seram Bagian Timur,dark_settled,micro_hydro,308,96,368,115,2.0,1.883027170854014,0.1363636363636363,30.36,67.5,226862.0,471873.0,349368.0,18369.14821148833,40.77321243269288,1.4765770709086763,0.9972835784010876,12.54933767270206
81.05.03.2003,Werinama,Werinama,Seram Bagian Timur,dark_settled,micro_hydro,2020,647,2344,751,1.6666666666666667,7.398756352387866,0.1363636363636363,198.26399999999998,440.6,1464044.0,3045211.0,2254628.0,21931.264911650676,40.81368805311972,1.383948571331499,0.9819479362027576,11.330896843475289
81.05.03.2004,Bemo,Werinama,Seram Bagian Timur,intermittent,solar_biomass_hybrid,740,242,859,281,1.6666666666666667,9.568898295644425,0.1818181818181818,74.184,296.7,798570.0,1453397.0,1125984.0,23379.7006904494,24.90379394341228,1.3238539250766648,0.9968078503887444,12.660220743295664
81.05.03.2015,Tum,Werinama,Seram Bagian Timur,dark_settled,solar_biomass_hybrid,525,157,609,182,1.6666666666666667,28.9586305278174,0.1363636363636363,48.048,192.2,480500.0,874510.0,677505.0,41751.649777284256,17.90893012895557,,0.9922012603233004,3.720292438527211
81.05.03.2016,Gusalaut,Werinama,Seram Bagian Timur,dark_settled,solar_biomass_hybrid,441,116,497,131,1.3333333333333333,17.389783065080476,0.1363636363636363,34.584,138.3,350249.0,637453.0,493851.0,37958.90996936688,19.17612728021002,1.229666177791872,0.9910790006927048,6.301234689368995
81.05.03.2018,Tobo,Werinama,Seram Bagian Timur,dark_settled,micro_hydro,272,78,306,88,1.3333333333333333,7.923355774210254,0.0909090909090909,23.232000000000003,51.6,164475.0,342108.0,253292.0,38980.5420390257,32.47701595004534,1.488801999675739,0.9964127914189465,6.999951266732988
81.05.03.2021,Bemo Perak,Werinama,Seram Bagian Timur,dark_settled,solar_biomass_hybrid,324,122,376,142,1.6666666666666667,7.752577319587629,0.1363636363636363,37.488,150.0,375396.0,683222.0,529309.0,22559.687541123545,28.09183382026472,1.2540096314247011,0.8961524438077072,5.105716886763636
81.05.04.2003,Amarsekaru,Pulau Gorom,Seram Bagian Timur,intermittent,solar_biomass_hybrid,7298,1834,8469,2128,1.6666666666666667,177.32412060301507,0.2272727272727272,561.792,2247.2,5823744.0,10599214.0,8211479.0,12442.676764994138,3.603598299721018,,0.9148300383183068,8.662224936383366
81.05.04.2006,Mida,Pulau Gorom,Seram Bagian Timur,intermittent,solar_biomass_hybrid,415,137,446,147,0.8,52.65643447461629,0.4545454545454545,38.808,155.2,388957.0,707902.0,548430.0,7178.189204109905,0.8228680499976574,,0.982905151161282,5.246647756862273
81.05.04.2032,Ilili,Pulau Gorom,Seram Bagian Timur,intermittent,solar_biomass_hybrid,294,88,341,102,1.6666666666666667,231.97278911564626,0.3636363636363636,26.927999999999997,107.7,271023.0,493261.0,382142.0,8238.629930091533,0.6556622236433749,,0.9527143501206669,5.658366807916528
81.05.04.2048,Arewang,Pulau Gorom,Seram Bagian Timur,intermittent,solar_biomass_hybrid,111,31,119,33,0.8,94.44444444444444,0.5454545454545454,8.712,34.8,87928.0,160030.0,123979.0,5124.360636947794,6.741159681841208,,0.9692577618430086,6.067013723617594
81.05.04.2052,Sikaro Kataloka,Pulau Gorom,Seram Bagian Timur,intermittent,solar_biomass_hybrid,389,116,425,127,1.0,357.14285714285717,0.6363636363636364,33.528,134.1,339552.0,617984.0,478768.0,5564.981539165247,0.6314305223738839,,0.8029293770342896,6.283088636700618
81.05.05.2001,Ilili,Wakate,Seram Bagian Timur,intermittent,solar_biomass_hybrid,545,155,614,175,1.3333333333333333,393.5897435897436,0.1818181818181818,46.2,184.8,513594.0,934741.0,724168.0,43176.03695627935,0.2693614329960421,,0.848929359480374,15.583789898011396
81.05.05.2002,Effa,Wakate,Seram Bagian Timur,intermittent,solar_biomass_hybrid,482,125,576,149,2.0,261.8181818181818,0.2727272727272727,39.336,157.3,434330.0,790481.0,612406.0,50295.3944126597,0.5713799820826202,,0.9625328356145446,15.223160069525097
81.05.05.2004,Utta,Wakate,Seram Bagian Timur,intermittent,solar_biomass_hybrid,585,176,640,192,1.0,137.63440860215053,0.2727272727272727,50.688,202.8,529499.0,963687.0,746593.0,53860.42599917402,0.9823481497581822,,0.9091068901565428,9.437576635423012
81.05.05.2005,Kelangan,Wakate,Seram Bagian Timur,intermittent,solar_biomass_hybrid,375,103,410,113,1.0,170.12448132780082,0.3636363636363636,29.832000000000004,119.3,322242.0,586480.0,454361.0,64100.072299588704,1.7620372072158568,,0.947622225571032,13.044124551138468
81.05.05.2006,Amarlaut,Wakate,Seram Bagian Timur,intermittent,solar_biomass_hybrid,913,278,1029,313,1.3333333333333333,145.95744680851064,0.3181818181818182,82.632,330.5,885114.0,1610908.0,1248011.0,58100.88272430764,1.0794200717034683,,0.9591238142785824,12.124253424289885
81.05.05.2008,Tamher Timur,Wakate,Seram Bagian Timur,intermittent,solar_biomass_hybrid,689,194,754,212,1.0,155.78512396694217,0.5909090909090909,55.967999999999996,223.9,602087.0,1095798.0,848942.0,64864.326811815445,1.0572223243295142,,0.9666306727856264,12.563518701516816
81.05.05.2010,Wunin Eldedora,Wakate,Seram Bagian Timur,intermittent,solar_biomass_hybrid,265,78,285,84,0.8,159.21787709497207,0.2272727272727272,22.176000000000002,88.7,243035.0,442323.0,342679.0,66355.94031551546,1.0572223243295142,,0.9940818905851906,14.598559574692004
81.05.05.2021,Tanah Baru,Wakate,Seram Bagian Timur,intermittent,solar_biomass_hybrid,927,258,1108,308,2.0,1108.0,0.5909090909090909,81.31200000000001,325.2,887241.0,1614778.0,1251010.0,62829.07368109926,1.363037885567857,,0.8920088274580407,14.131700995421085
81.05.05.2022,Guliar,Wakate,Seram Bagian Timur,intermittent,solar_biomass_hybrid,558,178,610,195,1.0,253.11203319502073,0.2727272727272727,51.480000000000004,205.9,598995.0,1090170.0,844582.0,60607.39531608333,0.6738451800327231,,0.9659343274111676,18.183075766965867
81.05.05.2023,Karlomin,Wakate,Seram Bagian Timur,dark_settled,solar_biomass_hybrid,376,123,411,135,1.0,135.64356435643566,0.1363636363636363,35.64,142.6,377759.0,687522.0,532640.0,62783.55211234668,1.037860181252985,,0.9202769460132156,10.963349283385757
81.05.05.2024,Otademan,Wakate,Seram Bagian Timur,intermittent,solar_biomass_hybrid,369,95,416,107,1.3333333333333333,236.36363636363637,0.2727272727272727,28.247999999999998,113.0,304796.0,554730.0,429763.0,65652.64970138296,1.4096297657726855,,0.9795044645497016,12.892556417910557
81.05.06.2001,Danama,Tutuk Tolu,Seram Bagian Timur,intermittent,solar_biomass_hybrid,1032,296,1129,324,1.0,42.55559743686393,0.2272727272727272,85.536,342.1,885875.0,1612293.0,1249084.0,27253.92080107466,10.082281117479845,2.531598592854177,0.9843199954550712,8.580827007369518
81.05.06.2002,Kilmoy,Tutuk Tolu,Seram Bagian Timur,intermittent,solar_biomass_hybrid,499,140,614,172,2.3333333333333335,19.51684678957406,0.1818181818181818,45.407999999999994,181.6,466808.0,849590.0,658199.0,27107.03591493821,29.789982667330577,2.630059299555296,0.9973901278790734,7.821097099426856
81.05.06.2003,Kilbat,Tutuk Tolu,Seram Bagian Timur,intermittent,solar_biomass_hybrid,854,256,991,297,1.6666666666666667,39.84720546843587,0.1818181818181818,78.408,313.6,799581.0,1455238.0,1127410.0,32455.433987431134,6.38792370194595,2.45863477471283,0.9808359530829006,6.987385183301404
81.05.06.2004,Sesar,Tutuk Tolu,Seram Bagian Timur,intermittent,micro_hydro,457,132,562,162,2.3333333333333335,27.849355797819623,0.2272727272727272,42.768,95.0,301497.0,627114.0,464306.0,33389.10378869879,32.62435012882995,2.4909186051640293,0.995562812463178,6.556955690696729
81.05.06.2005,Airkasar,Tutuk Tolu,Seram Bagian Timur,intermittent,solar_biomass_hybrid,205,72,252,89,2.3333333333333335,11.892402076451155,0.1818181818181818,23.496000000000002,94.0,235000.0,427700.0,331350.0,34671.12922248856,22.86539491707659,2.5012536613292715,0.99626358266259,4.871479580462848
81.05.06.2006,Waras-Waras,Tutuk Tolu,Seram Bagian Timur,intermittent,solar_biomass_hybrid,942,286,1159,352,2.3333333333333335,48.96493451626531,0.1818181818181818,92.92800000000001,371.7,929250.0,1691235.0,1310242.0,36189.76502669643,21.72664917545529,2.43333014008413,0.990282342826888,4.82342740200284
81.05.06.2007,Gah,Tutuk Tolu,Seram Bagian Timur,intermittent,solar_biomass_hybrid,958,250,1112,290,1.6666666666666667,4.846371758553062,0.1818181818181818,76.56,306.2,768331.0,1398362.0,1083346.0,33932.31740584852,23.19763712212897,1.7513287503928117,0.980372286790244,5.369790903392438
81.05.06.2008,Walang Tenga,Tutuk Tolu,Seram Bagian Timur,intermittent,solar_biomass_hybrid,580,162,714,199,2.3333333333333335,191.93548387096774,0.4090909090909091,52.536,210.1,531052.0,966515.0,748784.0,26328.65591630866,10.605168567989695,2.531598592854177,0.9581289803089086,6.104664856692517
81.05.06.2010,Taruy,Tutuk Tolu,Seram Bagian Timur,intermittent,solar_biomass_hybrid,555,165,663,197,2.0,25.53929121725732,0.5,52.007999999999996,208.0,541917.0,986289.0,764103.0,28533.592439438813,3.032953595083109,,0.9812191276319692,9.214854249509738
81.05.06.2011,Kufar,Tutuk Tolu,Seram Bagian Timur,intermittent,solar_biomass_hybrid,706,164,948,220,3.3333333333333335,39.565943238731215,0.1818181818181818,58.08,232.3,580750.0,1056965.0,818858.0,41797.232967625976,14.081408344152356,2.3090236671656115,0.8000968169068897,3.3550979615020404
81.05.07.2001,Dihil,Siwalalat,Seram Bagian Timur,intermittent,micro_hydro,449,124,491,136,1.0,40.01629991850041,0.1818181818181818,35.904,79.8,260897.0,542667.0,401782.0,7966.63919102654,42.0119696869404,1.0235149862018085,0.8762445260491332,9.620504942596222
81.05.07.2002,Liliama,Siwalalat,Seram Bagian Timur,intermittent,micro_hydro,377,114,425,128,1.3333333333333333,8.155824218000383,0.1818181818181818,33.792,75.1,258840.0,538386.0,398613.0,9958.298988783175,58.70217859139934,0.9508759094040928,0.98813121828971,15.145574865693648
81.05.07.2003,Naiwel Ahinulin,Siwalalat,Seram Bagian Timur,intermittent,micro_hydro,379,113,453,135,2.0,16.230741669652453,0.1818181818181818,35.64,79.2,268489.0,558457.0,413473.0,19728.688580972637,41.35940140174509,1.082083696859364,0.9934094923186028,13.480440835354033
81.05.07.2004,Polin,Siwalalat,Seram Bagian Timur,intermittent,micro_hydro,767,215,890,249,1.6666666666666667,12.72883295194508,0.1818181818181818,65.73599999999999,146.1,503676.0,1047645.0,775660.0,10954.128887661493,34.53003814714542,1.071061411135375,0.9939442934541458,15.159552282010132
81.05.07.2005,Tunsai,Siwalalat,Seram Bagian Timur,intermittent,solar_biomass_hybrid,752,218,899,261,2.0,89900.0,0.1818181818181818,68.90400000000001,275.6,750692.0,1366260.0,1058476.0,13443.703634857287,22.404164940592956,1.1023228103662508,0.9977882956606362,13.953868083178882
81.05.07.2006,Lapela,Siwalalat,Seram Bagian Timur,intermittent,micro_hydro,381,101,469,124,2.3333333333333335,5.0576943815377975,0.1818181818181818,32.736,72.7,245202.0,510019.0,377610.0,14937.448483174763,50.50928264205554,1.1172400223267926,0.9958730982356984,12.929207535261238
81.05.07.2007,Nayet,Siwalalat,Seram Bagian Timur,intermittent,micro_hydro,229,53,258,60,1.3333333333333333,17.408906882591094,0.1818181818181818,15.84,35.2,118357.0,246183.0,182270.0,15941.02073856941,48.82803424050902,1.0364760082702555,0.9978236865642508,12.597671442405831
81.05.07.2008,Elnusa,Siwalalat,Seram Bagian Timur,intermittent,micro_hydro,696,214,808,248,1.6666666666666667,14.255469301340861,0.1818181818181818,65.472,145.5,494348.0,1028243.0,761296.0,16498.84089394616,47.50530186085842,1.1332951485212486,0.9929593099467364,13.722518054713662
81.05.07.2009,Atiahu,Siwalalat,Seram Bagian Timur,dark_settled,micro_hydro,1384,426,1559,480,1.3333333333333333,6.174012910379787,0.1363636363636363,126.72,281.6,926812.0,1927769.0,1427290.0,19822.665517107554,39.558497007298136,1.2372133516215624,0.9803128264813552,10.319532679615646
81.05.07.2010,Sabuai,Siwalalat,Seram Bagian Timur,intermittent,micro_hydro,308,91,357,106,1.6666666666666667,72.41379310344828,0.2272727272727272,27.983999999999998,62.2,203803.0,423910.0,313856.0,17952.499042612424,46.54656621261751,1.040971701966301,0.988029189457332,9.8503360603886
81.05.07.2011,Abulate,Siwalalat,Seram Bagian Timur,intermittent,micro_hydro,234,72,264,81,1.3333333333333333,8.483290488431876,0.1818181818181818,21.384,47.5,160768.0,334396.0,247582.0,19083.64075998733,45.2103518292924,1.0464161509933458,0.9954749244873288,13.306543336047598
81.05.07.2012,Adabai,Siwalalat,Seram Bagian Timur,intermittent,solar_biomass_hybrid,332,85,385,99,1.6666666666666667,22.79455298993487,0.2272727272727272,26.136000000000003,104.5,261250.0,475475.0,368362.0,21135.95541000572,16.934156795091038,1.2540096314247011,0.865159754956806,3.2687472598675447
81.05.08.2001,Selor,Kilmury,Seram Bagian Timur,intermittent,micro_hydro,468,137,543,159,1.6666666666666667,4.192402717726992,0.1818181818181818,41.976,93.3,303360.0,630990.0,467175.0,30904.675673755257,32.91296020222333,1.3090805700688812,0.9920158986306749,9.046453287930396
81.05.08.2002,Nekan,Kilmury,Seram Bagian Timur,intermittent,solar_biomass_hybrid,281,67,307,73,1.0,3.915816326530612,0.1818181818181818,19.272000000000002,77.1,195961.0,356649.0,276305.0,37374.31301375318,29.767427915504623,2.311687788560408,0.995815524561207,6.665816014337452
81.05.08.2003,Afang Kota,Kilmury,Seram Bagian Timur,intermittent,micro_hydro,255,74,296,86,1.6666666666666667,4.968944099378882,0.1818181818181818,22.703999999999997,50.5,162329.0,337645.0,249987.0,36868.98672156586,30.704214865863,2.8378299782429823,0.9957908608311848,7.861998305080568
81.05.08.2004,Afang Defol,Kilmury,Seram Bagian Timur,intermittent,micro_hydro,406,124,457,140,1.3333333333333333,6.590712431496971,0.1818181818181818,36.96000000000001,82.1,263868.0,548844.0,406356.0,33665.50741323566,30.402863839659133,2.69308378897176,0.995350385599035,7.847274185739103
81.05.08.2005,Kumelang,Kilmury,Seram Bagian Timur,intermittent,micro_hydro,334,80,388,93,1.6666666666666667,6.467744624104017,0.1818181818181818,24.552000000000003,54.6,176307.0,366719.0,271513.0,31662.245985706304,31.15618871423109,2.9458760669457567,0.9982659562145256,8.33010603704088
81.05.08.2006,Undur,Kilmury,Seram Bagian Timur,dark_settled,solar_biomass_hybrid,403,118,496,145,2.3333333333333335,14.01525854761232,0.1363636363636363,38.28,153.1,389698.0,709250.0,549474.0,29577.343889580417,26.66888538320997,3.0284610735916497,0.932456229528694,6.815243698993636
81.05.08.2007,Kamar,Kilmury,Seram Bagian Timur,intermittent,solar_biomass_hybrid,675,180,831,222,2.3333333333333335,37.97989031078611,0.1818181818181818,58.608,234.4,591054.0,1075719.0,833386.0,27779.378438645817,22.044706473451427,3.040144215163425,0.9781175908281922,5.862535426936385
81.05.08.2008,Gunak,Kilmury,Seram Bagian Timur,intermittent,solar_biomass_hybrid,592,171,687,198,1.6666666666666667,22.7709645343056,0.2272727272727272,52.272000000000006,209.1,528425.0,961734.0,745080.0,25348.194737249043,23.069107935048443,3.042185302834117,0.9877872831129824,6.085643818335766
81.05.08.2009,Sumbawa,Kilmury,Seram Bagian Timur,intermittent,solar_biomass_hybrid,279,71,305,78,1.0,13.946044810242341,0.2272727272727272,20.592,82.4,206355.0,375567.0,290961.0,22510.706164650852,20.493142121260394,3.042185302834117,0.991757660919148,5.172475961522279
81.05.08.2010,Kilmury,Kilmury,Seram Bagian Timur,intermittent,micro_hydro,1125,318,1230,348,1.0,27.32119058196357,0.1818181818181818,91.872,204.2,660028.0,1372857.0,1016442.0,38884.40183736918,30.65116328843089,1.687833866583095,0.9955030994270402,8.432332197863264
81.05.08.2012,Mising,Kilmury,Seram Bagian Timur,intermittent,micro_hydro,519,147,602,171,1.6666666666666667,4.805619861100024,0.1818181818181818,45.144000000000005,100.3,332148.0,690868.0,511508.0,29379.34212961124,35.10159087946494,1.302077667430405,0.9924089208352757,10.969415266389978
81.05.08.2013,Bitorik,Kilmury,Seram Bagian Timur,intermittent,solar_biomass_hybrid,229,63,250,69,1.0,31.766200762388817,0.2272727272727272,18.216,72.9,182747.0,332599.0,257673.0,24243.873528945413,17.987749614359245,3.042185302834117,0.9631462614144632,5.2726409250167805
81.05.08.2014,Taa,Kilmury,Seram Bagian Timur,intermittent,solar_biomass_hybrid,296,77,375,98,2.6666666666666665,6.929046563192905,0.1818181818181818,25.872,103.5,265508.0,483224.0,374366.0,30627.17187961941,28.89751692938912,2.994282645686651,0.9875424077483932,7.611771165421687
81.05.09.2001,Pulau Panjang,Pulau Panjang,Seram Bagian Timur,intermittent,solar_battery,905,252,1020,284,1.3333333333333333,87.03071672354949,0.2272727272727272,74.976,416.5,780938.0,1353625.0,1067282.0,15461.746892027595,1.0993869479307792,,0.5922590214846919,3.438162826463591
81.05.09.2002,Argam,Pulau Panjang,Seram Bagian Timur,intermittent,solar_battery,419,105,516,129,2.3333333333333335,99.04030710172745,0.1818181818181818,34.056000000000004,189.2,354750.0,614900.0,484825.0,16952.115299425026,0.6508520251987948,,0.6797007119228518,3.163121448404133
81.05.09.2003,Lalasa,Pulau Panjang,Seram Bagian Timur,intermittent,solar_biomass_hybrid,810,215,886,235,1.0,187.71186440677968,0.2272727272727272,62.040000000000006,248.2,620500.0,1129310.0,874905.0,16544.90862253778,0.3656199428703915,,0.7606785351598934,4.202535408641837
