kode_desa,month,radiance
81.05.05.2005,2025-08,0.26821064085072566
81.05.05.2005,2025-09,0.37639977841816696
81.05.05.2005,2025-10,0.24506716797311484
81.05.05.2005,2025-11,0.17682428939857514
81.05.05.2005,2025-12,0.013885008206231694
81.05.05.2005,2026-01,0.32251478463395333
81.05.05.2005,2026-02,0.0
81.05.05.2005,2026-03,0.0
81.05.05.2005,2026-04,0.4601988173793043
81.05.05.2005,2026-05,
81.05.05.2005,2026-06,
81.05.05.2006,2024-07,0.3425635202312572
81.05.05.2006,2024-08,0.5197956002545406
81.05.05.2006,2024-09,0.17840880209393667
81.05.05.2006,2024-10,0.295283178207805
81.05.05.2006,2024-11,0.24859048917709817
81.05.05.2006,2024-12,0.0
81.05.05.2006,2025-01,0.1973626682433023
81.05.05.2006,2025-02,0.0
81.05.05.2006,2025-03,0.22590631733048974
81.05.05.2006,2025-04,0.4023236321802255
81.05.05.2006,2025-05,0.29544925464963645
81.05.05.2006,2025-06,0.26598154612631136
81.05.05.2006,2025-07,0.18762668581392603
81.05.05.2006,2025-08,0.23263733033765024
81.05.05.2006,2025-09,0.29542796400694915
81.05.05.2006,2025-10,0.2626884309343618
81.05.05.2006,2025-11,0.17306884492200858
81.05.05.2006,2025-12,0.21444428887368938
81.05.05.2006,2026-01,0.28914265734156114
81.05.05.2006,2026-02,0.0
81.05.05.2006,2026-03,0.0
81.05.05.2006,2026-04,0.3932107877697481
81.05.05.2006,2026-05,
81.05.05.2006,2026-06,
81.05.05.2007,2024-07,0.34073126613004107
81.05.05.2007,2024-08,0.5764533680143479
81.05.05.2007,2024-09,0.0682266886317098
81.05.05.2007,2024-10,0.2798354612353515
81.05.05.2007,2024-11,0.27519195920479583
81.05.05.2007,2024-12,0.09617915989276042
81.05.05.2007,2025-01,0.23387568676929368
81.05.05.2007,2025-02,0.0
81.05.05.2007,2025-03,0.22990859644504527
81.05.05.2007,2025-04,0.4118281450306475
81.05.05.2007,2025-05,0.1903107851416799
81.05.05.2007,2025-06,0.2851005450463165
81.05.05.2007,2025-07,0.20778793172818869
81.05.05.2007,2025-08,0.2854844595712543
81.05.05.2007,2025-09,0.3153747678402355
81.05.05.2007,2025-10,0.19217550509372622
81.05.05.2007,2025-11,0.20279707494013055
81.05.05.2007,2025-12,0.002687385847189309
81.05.05.2007,2026-01,0.31552102132078935
81.05.05.2007,2026-02,0.0
81.05.05.2007,2026-03,0.0
81.05.05.2007,2026-04,0.397934189389785
81.05.05.2007,2026-05,
81.05.05.2007,2026-06,
81.05.05.2008,2024-07,0.35082768604574216
81.05.05.2008,2024-08,0.6777313667145595
81.05.05.2008,2024-09,0.105504138286571
81.05.05.2008,2024-10,0.3230549267992837
81.05.05.2008,2024-11,0.29185853717446425
81.05.05.2008,2024-12,0.0012227238707406976
81.05.05.2008,2025-01,0.3462152053385502
81.05.05.2008,2025-02,0.0
81.05.05.2008,2025-03,0.29284424241702306
81.05.05.2008,2025-04,0.38716327989904215
81.05.05.2008,2025-05,0.30479307384829357
81.05.05.2008,2025-06,0.3303461212824619
81.05.05.2008,2025-07,0.29957486879419715
81.05.05.2008,2025-08,0.2573626845447169
81.05.05.2008,2025-09,0.3410157965449932
81.05.05.2008,2025-10,0.36247178652037165
81.05.05.2008,2025-11,0.22188487600750992
81.05.05.2008,2025-12,0.2780511607636717
81.05.05.2008,2026-01,0.3890594455691726
81.05.05.2008,2026-02,0.0
81.05.05.2008,2026-03,0.0
81.05.05.2008,2026-04,0.5312791563363072
81.05.05.2008,2026-05,
81.05.05.2008,2026-06,
81.05.05.2010,2024-07,0.31293319725529267
81.05.05.2010,2024-08,0.6749522831049594
81.05.05.2010,2024-09,0.13677046898544762
81.05.05.2010,2024-10,0.23815670381204254
81.05.05.2010,2024-11,0.250622801239439
81.05.05.2010,2024-12,0.0
81.05.05.2010,2025-01,0.3150326489638826
81.05.05.2010,2025-02,0.0
81.05.05.2010,2025-03,0.23071320481422494
81.05.05.2010,2025-04,0.37625816099192244
81.05.05.2010,2025-05,0.12901054833894512
81.05.05.2010,2025-06,0.2443947770199184
81.05.05.2010,2025-07,0.18166248153451695
81.05.05.2010,2025-08,0.15423907714534316
81.05.05.2010,2025-09,0.2669563047337149
81.05.05.2010,2025-10,0.2514917132417081
81.05.05.2010,2025-11,0.21487694694312118
81.05.05.2010,2025-12,0.2828679093758944
81.05.05.2010,2026-01,0.14597689669854313
81.05.05.2010,2026-02,0.0
81.05.05.2010,2026-03,0.0
81.05.05.2010,2026-04,0.4302561564070684
81.05.05.2010,2026-05,
81.05.05.2010,2026-06,
81.05.05.2011,2024-07,0.33938397756796185
81.05.05.2011,2024-08,0.5148049277201814
81.05.05.2011,2024-09,0.14006844727981585
81.05.05.2011,2024-10,0.244360025525909
81.05.05.2011,2024-11,0.25703627671243223
81.05.05.2011,2024-12,0.0
81.05.05.2011,2025-01,0.22709103142823525
81.05.05.2011,2025-02,0.0
81.05.05.2011,2025-03,0.2441067784147504
81.05.05.2011,2025-04,0.3515742607593209
81.05.05.2011,2025-05,0.335982208726016
81.05.05.2011,2025-06,0.21575633404313657
81.05.05.2011,2025-07,0.2393292245046477
81.05.05.2011,2025-08,0.23114989927417193
81.05.05.2011,2025-09,0.27106092183823294
81.05.05.2011,2025-10,0.2631074599641222
81.05.05.2011,2025-11,0.1626830936844915
81.05.05.2011,2025-12,0.28280630169218324
81.05.05.2011,2026-01,0.2729021192902493
81.05.05.2011,2026-02,0.0
81.05.05.2011,2026-03,0.0
81.05.05.2011,2026-04,0.3782272424541214
81.05.05.2011,2026-05,
81.05.05.2011,2026-06,
81.05.05.2021,2024-07,0.4384967313785872
81.05.05.2021,2024-08,0.7821859101194704
81.05.05.2021,2024-09,0.0
81.05.05.2021,2024-10,0.35848221003186825
81.05.05.2021,2024-11,0.3856354350293125
81.05.05.2021,2024-12,0.0
81.05.05.2021,2025-01,0.2775381268823849
81.05.05.2021,2025-02,0.0
81.05.05.2021,2025-03,0.3327305824884749
81.05.05.2021,2025-04,0.3971677608652746
81.05.05.2021,2025-05,0.45180101255489247
81.05.05.2021,2025-06,0.35015976716836644
81.05.05.2021,2025-07,0.32018881621746886
81.05.05.2021,2025-08,0.3353594771073015
81.05.05.2021,2025-09,0.3365795159294455
81.05.05.2021,2025-10,0.4701525087731423
81.05.05.2021,2025-11,0.24247639947121097
81.05.05.2021,2025-12,0.2223384119759631
81.05.05.2021,2026-01,0.2810675363957925
81.05.05.2021,2026-02,0.0
81.05.05.2021,2026-03,0.0
81.05.05.2021,2026-04,0.5778794405290678
81.05.05.2021,2026-05,
81.05.05.2021,2026-06,
81.05.05.2022,2024-07,0.3338354834834459
81.05.05.2022,2024-08,0.5327948377319086
81.05.05.2022,2024-09,0.013320118986343369
81.05.05.2022,2024-10,0.2522200196833747
81.05.05.2022,2024-11,0.2895936619183943
81.05.05.2022,2024-12,0.0
81.05.05.2022,2025-01,0.21244796942937952
81.05.05.2022,2025-02,0.0
81.05.05.2022,2025-03,0.23097125965847135
81.05.05.2022,2025-04,0.4237760073543186
81.05.05.2022,2025-05,0.3767591693888097
81.05.05.2022,2025-06,0.21657085678622318
81.05.05.2022,2025-07,0.19907829673486377
81.05.05.2022,2025-08,0.2501288383933314
81.05.05.2022,2025-09,0.20412289478970233
81.05.05.2022,2025-10,0.2833894915487414
81.05.05.2022,2025-11,0.19667988194464692
81.05.05.2022,2025-12,0.14471754009352686
81.05.05.2022,2026-01,0.34186323291305504
81.05.05.2022,2026-02,0.0
81.05.05.2022,2026-03,0.0
81.05.05.2022,2026-04,0.39656094942385894
81.05.05.2022,2026-05,
81.05.05.2022,2026-06,
81.05.05.2023,2024-07,0.2876684576018405
81.05.05.2023,2024-08,0.46780449278329744
81.05.05.2023,2024-09,0.15536539070838543
81.05.05.2023,2024-10,0.2522271431603034
81.05.05.2023,2024-11,0.2446567554431073
81.05.05.2023,2024-12,0.07872508674134035
81.05.05.2023,2025-01,0.23653907179643893
81.05.05.2023,2025-02,0.0
81.05.05.2023,2025-03,0.12996836603913495
81.05.05.2023,2025-04,0.3707813982701836
81.05.05.2023,2025-05,0.2369598227599327
81.05.05.2023,2025-06,0.252736475519018
81.05.05.2023,2025-07,0.19374564828628682
81.05.05.2023,2025-08,0.26947168928560145
81.05.05.2023,2025-09,0.2089338832331851
81.05.05.2023,2025-10,0.22395444085084346
81.05.05.2023,2025-11,0.16563745750463751
81.05.05.2023,2025-12,0.2600759268844101
81.05.05.2023,2026-01,0.2391490007891228
81.05.05.2023,2026-02,0.0
81.05.05.2023,2026-03,0.0
81.05.05.2023,2026-04,0.36146789144315666
81.05.05.2023,2026-05,
81.05.05.2023,2026-06,
81.05.05.2024,2024-07,0.33896837212825853
81.05.05.2024,2024-08,0.5550694602712032
81.05.05.2024,2024-09,0.2729530011375575
81.05.05.2024,2024-10,0.23413538267687864
81.05.05.2024,2024-11,0.2134880290347164
81.05.05.2024,2024-12,0.0
81.05.05.2024,2025-01,0.24777120935526636
81.05.05.2024,2025-02,0.0
81.05.05.2024,2025-03,0.21255394656066884
81.05.05.2024,2025-04,0.3985161141745972
81.05.05.2024,2025-05,0.2859119092205943
81.05.05.2024,2025-06,0.22487732771802785
81.05.05.2024,2025-07,0.3056340543671609
81.05.05.2024,2025-08,0.22390481684452723
81.05.05.2024,2025-09,0.3075524670813269
81.05.05.2024,2025-10,0.2782027772235476
81.05.05.2024,2025-11,0.19855749197006928
81.05.05.2024,2025-12,0.21537984000695654
81.05.05.2024,2026-01,0.14945906113492924
81.05.05.2024,2026-02,0.0
81.05.05.2024,2026-03,0.0
81.05.05.2024,2026-04,0.46318947447850933
81.05.05.2024,2026-05,
81.05.05.2024,2026-06,
81.05.05.2025,2024-07,0.3305765380916254
81.05.05.2025,2024-08,0.6786878769013801
81.05.05.2025,2024-09,0.09908548749938875
81.05.05.2025,2024-10,0.30161033487817646
81.05.05.2025,2024-11,0.32638170796763116
81.05.05.2025,2024-12,0.0
81.05.05.2025,2025-01,0.28246520255242386
81.05.05.2025,2025-02,0.0
81.05.05.2025,2025-03,0.3187077636154699
81.05.05.2025,2025-04,0.4397614209599809
81.05.05.2025,2025-05,0.3781908673510163
81.05.05.2025,2025-06,0.25021867945819914
81.05.05.2025,2025-07,0.19747514794645443
81.05.05.2025,2025-08,0.22312127175198396
81.05.05.2025,2025-09,0.2730417495397166
81.05.05.2025,2025-10,0.27669979534139694
81.05.05.2025,2025-11,0.24757455641896306
81.05.05.2025,2025-12,0.31592445688740634
81.05.05.2025,2026-01,0.41324056264301895
81.05.05.2025,2026-02,0.0
81.05.05.2025,2026-03,0.0
81.05.05.2025,2026-04,0.43051690094276646
81.05.05.2025,2026-05,
81.05.05.2025,2026-06,
81.05.05.2026,2024-07,0.320112677695046
81.05.05.2026,2024-08,0.401126765785083
81.05.05.2026,2024-09,0.17771831440254
81.05.05.2026,2024-10,0.21957746164899478
81.05.05.2026,2024-11,0.29622534412733265
81.05.05.2026,2024-12,0.0
81.05.05.2026,2025-01,0.2553802874516433
81.05.05.2026,2025-02,0.0
81.05.05.2026,2025-03,0.24726759896311964
81.05.05.2026,2025-04,0.3272394306223157
81.05.05.2026,2025-05,0.09859154711306935
81.05.05.2026,2025-06,0.2806760644409019
81.05.05.2026,2025-07,0.3286197118356194
81.05.05.2026,2025-08,0.2205352157774106
81.05.05.2026,2025-09,0.32343662507097487
81.05.05.2026,2025-10,0.2516901352875669
81.05.05.2026,2025-11,0.22174647429459535
81.05.05.2026,2025-12,0.37639436671431636
81.05.05.2026,2026-01,0.16281690513583977
81.05.05.2026,2026-02,0.0
81.05.05.2026,2026-03,0.0
81.05.05.2026,2026-04,0.39109859743588404
81.05.05.2026,2026-05,
81.05.05.2026,2026-06,
81.05.05.2027,2024-07,0.337956734180737
81.05.05.2027,2024-08,0.6217548215331941
81.05.05.2027,2024-09,0.016249999403953552
81.05.05.2027,2024-10,0.2989423105206627
81.05.05.2027,2024-11,0.2633173160183315
81.05.05.2027,2024-12,0.0
81.05.05.2027,2025-01,0.2956490424963144
81.05.05.2027,2025-02,0.0
81.05.05.2027,2025-03,0.18848557838310417
81.05.05.2027,2025-04,0.4007211471549595
81.05.05.2027,2025-05,0.19192307302728295
81.05.05.2027,2025-06,0.2081249964495118
81.05.05.2027,2025-07,0.18403845914424616
81.05.05.2027,2025-08,0.29713942594109816
81.05.05.2027,2025-09,0.2510576872513271
81.05.05.2027,2025-10,0.2378365450108854
81.05.05.2027,2025-11,0.1852403892060885
81.05.05.2027,2025-12,0.06896634493023157
81.05.05.2027,2026-01,0.2287499979138375
81.05.05.2027,2026-02,0.0
81.05.05.2027,2026-03,0.0
81.05.05.2027,2026-04,0.41283653497409367
81.05.05.2027,2026-05,
81.05.05.2027,2026-06,
81.05.05.2028,2024-07,0.40999999958856975
81.05.05.2028,2024-08,0.5677307106450898
81.05.05.2028,2024-09,0.07344500607470647
81.05.05.2028,2024-10,0.24881163145287147
81.05.05.2028,2024-11,0.30048040605789494
81.05.05.2028,2024-12,0.17653603101321103
81.05.05.2028,2025-01,0.33761693975227675
81.05.05.2028,2025-02,0.0
81.05.05.2028,2025-03,0.2409039195226659
81.05.05.2028,2025-04,0.39426043134196836
81.05.05.2028,2025-05,0.26871049558619037
81.05.05.2028,2025-06,0.30898229935113464
81.05.05.2028,2025-07,0.24669405945144626
81.05.05.2028,2025-08,0.2993489293906692
81.05.05.2028,2025-09,0.3450884944494395
81.05.05.2028,2025-10,0.2824209855042879
81.05.05.2028,2025-11,0.18441213740862428
81.05.05.2028,2025-12,0.13402022455269108
81.05.05.2028,2026-01,0.3002844565134736
81.05.05.2028,2026-02,0.0
81.05.05.2028,2026-03,0.0
81.05.05.2028,2026-04,0.4281289518331608
81.05.05.2028,2026-05,
81.05.05.2028,2026-06,
81.05.06.2001,2024-07,0.19144415397730263
81.05.06.2001,2024-08,0.5147610801515197
81.05.06.2001,2024-09,0.2957319674911946
81.05.06.2001,2024-10,0.25219235001582563
81.05.06.2001,2024-11,0.31431368598275106
81.05.06.2001,2024-12,0.2640433197179097
81.05.06.2001,2025-01,0.2761504515068995
81.05.06.2001,2025-02,0.0
81.05.06.2001,2025-03,0.24380440198423967
81.05.06.2001,2025-04,0.0004220350925247795
81.05.06.2001,2025-05,0.2639494768540485
81.05.06.2001,2025-06,0.24953637024043968
81.05.06.2001,2025-07,0.2893547727082494
81.05.06.2001,2025-08,0.030341381787047404
81.05.06.2001,2025-09,0.35895556172128673
81.05.06.2001,2025-10,0.2868032858699358
81.05.06.2001,2025-11,0.23339910626916352
81.05.06.2001,2025-12,0.18926651040907502
81.05.06.2001,2026-01,0.0020285076764551577
81.05.06.2001,2026-02,0.00010550877313119488
81.05.06.2001,2026-03,0.10942680296926788
81.05.06.2001,2026-04,0.44850816416446493
81.05.06.2001,2026-05,
81.05.06.2001,2026-06,
81.05.06.2002,2024-07,0.2255773241242718
81.05.06.2002,2024-08,0.4412055779868266
81.05.06.2002,2024-09,0.30268132026265065
81.05.06.2002,2024-10,0.22952436429969908
81.05.06.2002,2024-11,0.25825887871450814
81.05.06.2002,2024-12,0.2469756764062003
81.05.06.2002,2025-01,0.19203867083963877
81.05.06.2002,2025-02,0.0
81.05.06.2002,2025-03,0.22281476847914383
81.05.06.2002,2025-04,0.05476241542265396
81.05.06.2002,2025-05,0.24956072774894816
81.05.06.2002,2025-06,0.2253110106021335
81.05.06.2002,2025-07,0.22893532662846522
81.05.06.2002,2025-08,0.11783802038854335
81.05.06.2002,2025-09,0.32925979826935464
81.05.06.2002,2025-10,0.2590370750746212
81.05.06.2002,2025-11,0.19504388056222136
81.05.06.2002,2025-12,0.1659515629172349
81.05.06.2002,2026-01,0.027033484505939266
81.05.06.2002,2026-02,0.0
81.05.06.2002,2026-03,0.23759967903193305
81.05.06.2002,2026-04,0.41322268955925784
81.05.06.2002,2026-05,
81.05.06.2002,2026-06,
81.05.06.2003,2024-07,0.11721709608569358
81.05.06.2003,2024-08,0.44417542476349825
81.05.06.2003,2024-09,0.33420460840041866
81.05.06.2003,2024-10,0.2235330218259078
81.05.06.2003,2024-11,0.26484744489482004
81.05.06.2003,2024-12,0.23950650092688033
81.05.06.2003,2025-01,0.23647556113498763
81.05.06.2003,2025-02,0.0
81.05.06.2003,2025-03,0.22104750375085108
81.05.06.2003,2025-04,0.0009912887146681347
81.05.06.2003,2025-05,0.27904862061795815
81.05.06.2003,2025-06,0.23991116908403418
81.05.06.2003,2025-07,0.25749431507851317
81.05.06.2003,2025-08,0.20117924633213188
81.05.06.2003,2025-09,0.33004763031251555
81.05.06.2003,2025-10,0.25579238706645063
81.05.06.2003,2025-11,0.21134961098375002
81.05.06.2003,2025-12,0.15446294418706824
81.05.06.2003,2026-01,0.06399690996421792
81.05.06.2003,2026-02,0.0
81.05.06.2003,2026-03,0.26598421049875876
81.05.06.2003,2026-04,0.4358395901237064
81.05.06.2003,2026-05,
81.05.06.2003,2026-06,
81.05.06.2004,2024-07,0.05532298872250797
81.05.06.2004,2024-08,0.4151395688850986
81.05.06.2004,2024-09,0.3631337485694779
81.05.06.2004,2024-10,0.21984356606489433
81.05.06.2004,2024-11,0.25775678936743307
81.05.06.2004,2024-12,0.22576783690507346
81.05.06.2004,2025-01,0.21070247982427748
81.05.06.2004,2025-02,0.0
81.05.06.2004,2025-03,0.20105919975025263
81.05.06.2004,2025-04,0.0
81.05.06.2004,2025-05,0.29254638132747446
81.05.06.2004,2025-06,0.24250505876165535
81.05.06.2004,2025-07,0.22719640822458786
81.05.06.2004,2025-08,0.22400236118356812
81.05.06.2004,2025-09,0.31344703924169093
81.05.06.2004,2025-10,0.2723928996166857
81.05.06.2004,2025-11,0.20867726405516085
81.05.06.2004,2025-12,0.19461418353435847
81.05.06.2004,2026-01,0.06481910910225527
81.05.06.2004,2026-02,0.0
81.05.06.2004,2026-03,0.23124641577134666
81.05.06.2004,2026-04,0.42120298503230996
81.05.06.2004,2026-05,
81.05.06.2004,2026-06,
81.05.06.2005,2024-07,0.01360986817169112
81.05.06.2005,2024-08,0.3787221534313249
81.05.06.2005,2024-09,0.30829741264748606
81.05.06.2005,2024-10,0.23575075675347615
81.05.06.2005,2024-11,0.25650400005132507
81.05.06.2005,2024-12,0.23962902686579318
81.05.06.2005,2025-01,0.16677330295013235
81.05.06.2005,2025-02,0.0
81.05.06.2005,2025-03,0.17386290662912754
81.05.06.2005,2025-04,0.0
81.05.06.2005,2025-05,0.28132890545730294
81.05.06.2005,2025-06,0.22556730554397927
81.05.06.2005,2025-07,0.26772807371324947
81.05.06.2005,2025-08,0.2294076179127664
81.05.06.2005,2025-09,0.344466132264059
81.05.06.2005,2025-10,0.25840676027163234
81.05.06.2005,2025-11,0.19755998462079027
81.05.06.2005,2025-12,0.20252270636506325
81.05.06.2005,2026-01,0.05756630913540166
81.05.06.2005,2026-02,0.0
81.05.06.2005,2026-03,0.21248836494017048
81.05.06.2005,2026-04,0.4145262284051773
81.05.06.2005,2026-05,
81.05.06.2005,2026-06,
81.05.06.2006,2024-07,0.009192971826932166
81.05.06.2006,2024-08,0.4142531209375615
81.05.06.2006,2024-09,0.31948568957954
81.05.06.2006,2024-10,0.24667617269809158
81.05.06.2006,2024-11,0.2589150032605355
81.05.06.2006,2024-12,0.21452846681733284
81.05.06.2006,2025-01,0.1715396464144047
81.05.06.2006,2025-02,0.0
81.05.06.2006,2025-03,0.12898908343031665
81.05.06.2006,2025-04,0.0
81.05.06.2006,2025-05,0.28596125517278487
81.05.06.2006,2025-06,0.2044422597866052
81.05.06.2006,2025-07,0.28717638577051013
81.05.06.2006,2025-08,0.22250270364323654
81.05.06.2006,2025-09,0.34528239377322406
81.05.06.2006,2025-10,0.2724214125591062
81.05.06.2006,2025-11,0.2185603324134007
81.05.06.2006,2025-12,0.17186809521967453
81.05.06.2006,2026-01,0.06264496670358954
81.05.06.2006,2026-02,0.0
81.05.06.2006,2026-03,0.1504789073104844
81.05.06.2006,2026-04,0.43047989034315104
81.05.06.2006,2026-05,
81.05.06.2006,2026-06,
81.05.06.2007,2024-07,0.13597266403588845
81.05.06.2007,2024-08,0.4292400404652831
81.05.06.2007,2024-09,0.3270152395042087
81.05.06.2007,2024-10,0.24273056347468808
81.05.06.2007,2024-11,0.24002184548306033
81.05.06.2007,2024-12,0.22713498884251013
81.05.06.2007,2025-01,0.21391770770127835
81.05.06.2007,2025-02,0.0
81.05.06.2007,2025-03,0.05294186912790821
81.05.06.2007,2025-04,0.23931621579686682
81.05.06.2007,2025-05,0.22958487969168695
81.05.06.2007,2025-06,0.23293363473931517
81.05.06.2007,2025-07,0.2503402056992421
81.05.06.2007,2025-08,0.2009600553331483
81.05.06.2007,2025-09,0.2947680781974856
81.05.06.2007,2025-10,0.22798696203793276
81.05.06.2007,2025-11,0.1855356424098901
81.05.06.2007,2025-12,0.14262682624106707
81.05.06.2007,2026-01,0.0180345980561131
81.05.06.2007,2026-02,0.06637577524880206
81.05.06.2007,2026-03,0.17814674246099169
81.05.06.2007,2026-04,0.40802104329850175
81.05.06.2007,2026-05,
81.05.06.2007,2026-06,
81.05.06.2008,2024-07,0.25834969484184417
81.05.06.2008,2024-08,0.5708036811256703
81.05.06.2008,2024-09,0.22382208584733534
81.05.06.2008,2024-10,0.290153371103885
81.05.06.2008,2024-11,0.34153987572876954
81.05.06.2008,2024-12,0.3036748465310577
81.05.06.2008,2025-01,0.33224539743062176
81.05.06.2008,2025-02,0.0
81.05.06.2008,2025-03,0.26144478652466296
81.05.06.2008,2025-04,0.0
81.05.06.2008,2025-05,0.28323006006929047
81.05.06.2008,2025-06,0.3284601237373484
81.05.06.2008,2025-07,0.3498926350538351
81.05.06.2008,2025-08,0.03393558343769583
81.05.06.2008,2025-09,0.4335766827767612
81.05.06.2008,2025-10,0.31984662297038946
81.05.06.2008,2025-11,0.23319325099693486
81.05.06.2008,2025-12,0.008886503231671693
81.05.06.2008,2026-01,0.002073619555841926
81.05.06.2008,2026-02,0.0
81.05.06.2008,2026-03,0.0
81.05.06.2008,2026-04,0.48204908087575365
81.05.06.2008,2026-05,
81.05.06.2008,2026-06,
81.05.06.2009,2024-07,0.1410331685732214
81.05.06.2009,2024-08,0.45083146478524944
81.05.06.2009,2024-09,0.31108023616782116
81.05.06.2009,2024-10,0.24395114238194854
81.05.06.2009,2024-11,0.253256387407472
81.05.06.2009,2024-12,0.18660242002372227
81.05.06.2009,2025-01,0.2479560753453319
81.05.06.2009,2025-02,0.0
81.05.06.2009,2025-03,0.2113289993201228
81.05.06.2009,2025-04,0.0
81.05.06.2009,2025-05,0.2387651253052487
81.05.06.2009,2025-06,0.25009412575781964
81.05.06.2009,2025-07,0.2545495279590842
81.05.06.2009,2025-08,0.014802778922004696
81.05.06.2009,2025-09,0.3342716331100689
81.05.06.2009,2025-10,0.24553787525607998
81.05.06.2009,2025-11,0.21219408230589734
81.05.06.2009,2025-12,0.13776333778528876
81.05.06.2009,2026-01,0.060389958744503806
81.05.06.2009,2026-02,0.0
81.05.06.2009,2026-03,0.1561452240079094
81.05.06.2009,2026-04,0.3974047513325511
81.05.06.2009,2026-05,
81.05.06.2009,2026-06,
81.05.06.2010,2024-07,0.207052832428952
81.05.06.2010,2024-08,0.5775811337362886
81.05.06.2010,2024-09,0.24115266690385545
81.05.06.2010,2024-10,0.27492213488848266
81.05.06.2010,2024-11,0.31615921737212244
81.05.06.2010,2024-12,0.3240081485100074
81.05.06.2010,2025-01,0.32378693350475957
81.05.06.2010,2025-02,0.0
81.05.06.2010,2025-03,0.3297918790002835
81.05.06.2010,2025-04,0.0
81.05.06.2010,2025-05,0.285581429015773
81.05.06.2010,2025-06,0.3146543420147487
81.05.06.2010,2025-07,0.3182899136090275
81.05.06.2010,2025-08,0.06567311875078637
81.05.06.2010,2025-09,0.3772624072818981
81.05.06.2010,2025-10,0.33037840284915704
81.05.06.2010,2025-11,0.2469931556557901
81.05.06.2010,2025-12,0.21068403571426625
81.05.06.2010,2026-01,0.047394847697949084
81.05.06.2010,2026-02,0.0
81.05.06.2010,2026-03,0.33711395313899045
81.05.06.2010,2026-04,0.48373599014520263
81.05.06.2010,2026-05,
81.05.06.2010,2026-06,
81.05.06.2011,2024-07,0.0580317672995781
81.05.06.2011,2024-08,0.40965096789137123
81.05.06.2011,2024-09,0.40929685263760107
81.05.06.2011,2024-10,0.22943382034232812
81.05.06.2011,2024-11,0.2570058654857118
81.05.06.2011,2024-12,0.1223672699081682
81.05.06.2011,2025-01,0.17214944435424098
81.05.06.2011,2025-02,0.0
81.05.06.2011,2025-03,0.0
81.05.06.2011,2025-04,0.1970138323031303
81.05.06.2011,2025-05,0.266688872689994
81.05.06.2011,2025-06,0.21102149401524775
81.05.06.2011,2025-07,0.24474555804462506
81.05.06.2011,2025-08,0.20556261880238172
81.05.06.2011,2025-09,0.3509928481208764
81.05.06.2011,2025-10,0.25194958613366786
81.05.06.2011,2025-11,0.19789802017127855
81.05.06.2011,2025-12,0.08475945907315793
81.05.06.2011,2026-01,0.03266459869199129
81.05.06.2011,2026-02,0.0
81.05.06.2011,2026-03,0.2343794086469431
81.05.06.2011,2026-04,0.41379492138119633
81.05.06.2011,2026-05,
81.05.06.2011,2026-06,
81.05.07.2001,2024-07,0.05427919710991022
81.05.07.2001,2024-08,0.4036749012554916
81.05.07.2001,2024-09,0.2417258569188436
81.05.07.2001,2024-10,0.24422094357555027
81.05.07.2001,2024-11,0.3083695954486836
81.05.07.2001,2024-12,0.22617911173899824
81.05.07.2001,2025-01,0.25399213892934297
81.05.07.2001,2025-02,0.0
81.05.07.2001,2025-03,0.23126052848990544
81.05.07.2001,2025-04,0.43346293976531475
81.05.07.2001,2025-05,0.20054884735601525
81.05.07.2001,2025-06,0.11637282351283942
81.05.07.2001,2025-07,0.27757860728315187
81.05.07.2001,2025-08,0.07343206112495279
81.05.07.2001,2025-09,0.253880545773043
81.05.07.2001,2025-10,0.2553937401087062
81.05.07.2001,2025-11,0.1686671827148472
81.05.07.2001,2025-12,0.2364359914520227
81.05.07.2001,2026-01,0.10925533428198854
81.05.07.2001,2026-02,0.0
81.05.07.2001,2026-03,0.2698455934294074
81.05.07.2001,2026-04,0.44194974549269483
81.05.07.2001,2026-05,
81.05.07.2001,2026-06,
81.05.07.2002,2024-07,0.19580328468807545
81.05.07.2002,2024-08,0.4169838810083255
81.05.07.2002,2024-09,0.2514143285685584
81.05.07.2002,2024-10,0.23601533129024155
81.05.07.2002,2024-11,0.2908681633693391
81.05.07.2002,2024-12,0.17131410894789786
81.05.07.2002,2025-01,0.2399562929901889
81.05.07.2002,2025-02,0.0
81.05.07.2002,2025-03,0.3048309769224724
81.05.07.2002,2025-04,0.40526241082007386
81.05.07.2002,2025-05,0.24291777674119938
81.05.07.2002,2025-06,0.2438904254840432
81.05.07.2002,2025-07,0.2546387351243515
81.05.07.2002,2025-08,0.17891125418651582
81.05.07.2002,2025-09,0.2591156190418851
81.05.07.2002,2025-10,0.23070306678452754
81.05.07.2002,2025-11,0.17733200176591712
81.05.07.2002,2025-12,0.2358090902746024
81.05.07.2002,2026-01,0.1456236770548416
81.05.07.2002,2026-02,0.07408369231901957
81.05.07.2002,2026-03,0.236098307366236
81.05.07.2002,2026-04,0.4252880193104327
81.05.07.2002,2026-05,
81.05.07.2002,2026-06,
81.05.07.2003,2024-07,0.05423629108359411
81.05.07.2003,2024-08,0.4085460715898578
81.05.07.2003,2024-09,0.22747277187659784
81.05.07.2003,2024-10,0.2447066142046004
81.05.07.2003,2024-11,0.28292218071689523
81.05.07.2003,2024-12,0.20284152873736475
81.05.07.2003,2025-01,0.21151045883821623
81.05.07.2003,2025-02,0.0
81.05.07.2003,2025-03,0.3186651584105638
81.05.07.2003,2025-04,0.350656867579864
